timestamp,17314,17316,17318,17459,17502,17506,19615
2018-10-27 10:00:00,1.1,3.4699999999999998,3.5,,3.3200000000000003,4.015,
2018-12-03 07:50:00,24.75,33.835,23.965,,28.685000000000002,28.485,
2018-11-06 22:05:00,12.065000000000001,11.25,8.4,,10.585,7.935,
2018-10-09 16:20:00,6.4,7.62,9.105,,,,
2018-11-15 14:25:00,26.78,32.8,33.349999999999994,,28.729999999999997,24.65,
2018-11-17 02:15:00,23.05,27.57,25.915,,23.365000000000002,,
2018-10-24 06:35:00,35.585,28.75,28.65,,26.75,,
2018-12-30 22:15:00,17.235,,,1.5,15.95,12.6,14.620000000000001
2018-12-19 13:40:00,10.0,8.434999999999999,9.82,1.115,6.83,8.485,
2019-01-19 21:40:00,,20.035,20.43,4.365,,19.22,22.33
2019-01-18 21:50:00,,11.8,14.17,1.1,,11.07,11.8
2019-01-29 22:35:00,,,8.85,1.2000000000000002,38.37,11.2,9.065000000000001
2019-01-19 01:15:00,,13.3,13.63,,,16.4,
2018-10-11 20:30:00,10.8,9.9,7.98,,,,
2018-11-06 01:25:00,78.885,59.685,71.69999999999999,,64.235,,
2018-12-09 18:35:00,13.98,13.7,10.835,,18.15,11.446666666666667,
2019-01-03 18:30:00,12.620000000000001,,11.63,2.2,,37.7,13.615
2018-12-17 16:00:00,18.384999999999998,20.064999999999998,16.05,21.85,22.35,18.25,
2019-01-14 22:05:00,,11.135000000000002,17.2,0.8,,11.35,10.985
2018-10-18 02:45:00,15.235,14.92,9.835,,17.229999999999997,,
2019-01-01 19:25:00,14.513333333333334,,,6.8149999999999995,15.735,16.965,15.75
2018-10-21 14:10:00,11.485,10.49,16.235,,10.684999999999999,12.79,
2018-11-10 21:20:00,10.5,13.335,20.03,,11.243333333333334,9.115,
2018-11-01 12:15:00,4.3500000000000005,3.8,3.435,,3.035,4.03,
2018-10-21 14:00:00,11.03,10.5,10.34,,11.7,9.83,
2019-02-16 02:05:00,42.769999999999996,,,1.63,39.03,73.06333333333333,38.55
2019-02-02 09:40:00,,,14.985,,,18.5,16.5
2019-02-11 23:40:00,,,23.314999999999998,,,15.385,16.450000000000003
2018-10-26 12:40:00,3.58,3.75,4.465,,3.95,3.83,
2018-10-08 18:25:00,7.88,9.323333333333332,8.65,,,,
2018-12-03 23:10:00,9.065000000000001,7.135,14.665,,8.5,7.2,
2019-01-22 00:00:00,,8.125,6.65,,,6.335,4.65
2018-12-22 13:30:00,20.415,18.585,20.37,17.6,18.265,21.1,
2018-11-15 22:50:00,26.646666666666665,27.285,26.265,,26.85,25.835,
2018-10-14 20:55:00,2.535,3.5149999999999997,3.2800000000000002,,3.115,3.0300000000000002,
2019-02-11 20:25:00,,,11.45,,13.63,13.05,13.350000000000001
2019-01-24 08:30:00,,28.393333333333334,,,27.0,21.27,16.85
2019-01-30 18:55:00,,,,,,13.120000000000001,20.77
2018-10-17 15:50:00,17.235,19.735,16.175,,40.365,18.0,
2018-12-02 08:45:00,7.4,3.5,6.1850000000000005,,2.67,,
2019-02-13 00:10:00,,,16.134999999999998,,,20.33,13.35
2019-01-30 09:15:00,,,16.95,0.935,,14.05,13.4
2018-12-28 20:15:00,29.42,,,10.935,33.65,29.0,32.715
2019-02-13 14:45:00,,,,,,19.5,14.585
2019-02-14 07:25:00,129.72,,,9.235,,,72.37
2018-11-11 14:10:00,8.7,8.92,7.42,,8.685,8.5,
2018-11-25 08:50:00,22.6,,25.365000000000002,,,,
2019-02-10 19:45:00,,,,,,11.27,13.23
2018-10-12 14:55:00,18.62,24.15,24.71,,,,
2018-10-11 01:15:00,43.614999999999995,38.57,40.38,,,,
2019-01-27 03:20:00,,,3.6999999999999997,1.7650000000000001,,0.9,1.135
2018-10-19 05:50:00,17.87,20.335,18.08,,13.835,18.700000000000003,
2018-10-20 17:20:00,12.1,13.985,12.26,,20.5,12.25,
2019-01-20 12:50:00,,34.35,29.58,2.02,,26.6,26.085
2018-12-03 07:35:00,25.2,30.85,22.73,,28.515,29.0,
2018-10-28 12:35:00,4.05,3.75,5.3,,4.635,3.485,
2018-11-28 12:45:00,9.58,11.129999999999999,10.965,11.375,,6.52,
2018-10-18 09:50:00,17.17,17.535,15.985,,26.8,16.78,
2018-12-26 17:20:00,14.335,,,0.35,14.015,15.350000000000001,15.129999999999999
2018-10-23 15:55:00,13.2,18.415,19.645000000000003,,15.065000000000001,16.78,
2019-01-12 17:20:00,,5.47,3.4800000000000004,,,5.83,4.6
2019-02-18 19:45:00,,,20.75,1.95,24.65,26.25,21.365
